"Repository","Code Module","Maintainability Index","Total Lines of Code","Comment-to-SLOC Ratio","Logical Lines of Code","Single Line Comments (Only #)","Source Lines of Code","Multi-Line Strings","Comments","Blank Lines"
"sqlalchemy","lib.sqlalchemy.ext.associationproxy.py","0","1307","4.30%","723","39","766","205","33","297"
"sqlalchemy","lib.sqlalchemy.ext.declarative.base.py","14","775","13.60%","431","77","566","19","77","113"
"sqlalchemy","lib.sqlalchemy.ext.declarative.__init__.py","100","18","66.66%","2","6","9","0","6","3"
"sqlalchemy","lib.sqlalchemy.ext.declarative.api.py","35","733","10.30%","181","21","194","338","20","180"
"sqlalchemy","lib.sqlalchemy.ext.declarative.clsregistry.py","42","328","9.48%","198","22","232","13","22","61"
"sqlalchemy","lib.sqlalchemy.orm.collections.py","25","1528","6.06%","772","71","775","352","47","330"
"sqlalchemy","lib.sqlalchemy.orm.dependency.py","0","1175","7.54%","522","65","928","23","70","159"
"sqlalchemy","lib.sqlalchemy.orm.unitofwork.py","26","707","16.27%","378","77","467","32","76","131"
"sqlalchemy","lib.sqlalchemy.orm.base.py","55","553","3.80%","191","20","289","102","11","142"
"sqlalchemy","lib.sqlalchemy.orm.relationships.py","0","2997","8.16%","1003","122","1482","861","121","532"
"sqlalchemy","lib.sqlalchemy.orm.instrumentation.py","37","538","12.66%","295","49","308","55","39","126"
"sqlalchemy","lib.sqlalchemy.orm.scoping.py","100","181","11.26%","73","9","71","57","8","44"
"sqlalchemy","lib.sqlalchemy.orm.strategies.py","0","2127","15.44%","947","237","1502","24","232","364"
"sqlalchemy","lib.sqlalchemy.orm.__init__.py","77","297","5.22%","103","10","134","78","7","75"
"sqlalchemy","lib.sqlalchemy.orm.interfaces.py","42","710","6.22%","195","15","209","300","13","186"
"sqlalchemy","lib.sqlalchemy.orm.persistence.py","0","1631","6.94%","743","75","1166","82","81","308"
"sqlalchemy","lib.sqlalchemy.orm.strategy_options.py","19","1488","5.95%","607","38","722","374","43","354"
"sqlalchemy","lib.sqlalchemy.orm.query.py","0","4520","12.70%","1436","222","1747","1580","222","971"
"sqlalchemy","lib.sqlalchemy.orm.attributes.py","0","1731","6.55%","789","80","976","282","64","393"
"sqlalchemy","lib.sqlalchemy.orm.loading.py","22","881","16.66%","457","106","606","12","101","157"
"sqlalchemy","lib.sqlalchemy.orm.state.py","26","915","7.19%","421","35","445","217","32","218"
"sqlalchemy","lib.sqlalchemy.orm.descriptor_props.py","47","772","5.64%","295","24","372","211","21","165"
"sqlalchemy","lib.sqlalchemy.orm.session.py","0","3167","5.69%","1001","72","1176","1237","67","682"
"sqlalchemy","lib.sqlalchemy.orm.dynamic.py","33","379","6.00%","224","20","283","4","17","72"
"sqlalchemy","lib.sqlalchemy.orm.evaluator.py","46","150","4.83%","103","6","124","0","6","20"
"sqlalchemy","lib.sqlalchemy.orm.util.py","35","1130","2.40%","411","15","540","344","13","231"
"sqlalchemy","lib.sqlalchemy.orm.identity.py","35","355","7.96%","245","21","251","13","20","70"
"sqlalchemy","lib.sqlalchemy.orm.exc.py","72","167","8.95%","74","15","67","38","6","47"
"sqlalchemy","lib.sqlalchemy.orm.mapper.py","0","3182","9.54%","1184","155","1572","861","150","594"
"sqlalchemy","lib.sqlalchemy.orm.events.py","0","2275","4.09%","384","16","366","1310","15","583"
"sqlalchemy","lib.sqlalchemy.orm.deprecated_interfaces.py","47","487","4.72%","116","6","127","228","6","126"
"sqlalchemy","lib.sqlalchemy.orm.properties.py","66","277","6.20%","98","8","129","81","8","59"
"sqlalchemy","lib.sqlalchemy.orm.path_registry.py","46","271","4.49%","162","8","178","23","8","62"
"sqlalchemy","lib.sqlalchemy.orm.sync.py","66","140","14.58%","71","14","96","6","14","24"
"sqlalchemy","lib.sqlalchemy.dialects.__init__.py","83","56","16.66%","28","6","36","4","6","10"
"sqlalchemy","lib.sqlalchemy.dialects.oracle.base.py","3","1792","5.59%","798","51","1073","297","60","371"
"sqlalchemy","lib.sqlalchemy.dialects.oracle.__init__.py","100","24","50.00%","4","6","14","0","7","4"
"sqlalchemy","lib.sqlalchemy.dialects.oracle.cx_oracle.py","32","1073","4.60%","465","28","608","215","28","222"
"sqlalchemy","lib.sqlalchemy.dialects.oracle.zxjdbc.py","52","235","7.54%","140","14","159","12","12","50"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.psycopg2cffi.py","100","61","39.13%","18","9","23","15","9","14"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.base.py","0","3177","4.54%","1009","73","1628","845","74","631"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.dml.py","70","214","6.38%","65","6","94","66","6","48"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.hstore.py","60","420","7.10%","172","18","183","103","13","116"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.pygresql.py","43","243","5.00%","162","8","180","8","9","47"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.__init__.py","100","37","28.00%","10","6","25","0","7","6"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.json.py","70","300","6.38%","80","8","94","110","6","88"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.ext.py","66","230","9.33%","60","7","75","90","7","58"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.ranges.py","76","172","10.20%","66","7","49","59","5","57"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.psycopg2.py","44","740","10.57%","242","24","312","246","33","158"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.pg8000.py","53","295","6.14%","153","10","179","39","11","67"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.array.py","63","303","9.64%","94","8","114","99","11","82"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.zxjdbc.py","100","46","30.00%","21","6","20","7","6","13"
"sqlalchemy","lib.sqlalchemy.dialects.postgresql.pypostgresql.py","78","97","15.00%","47","8","60","8","9","21"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.enumerated.py","59","311","11.11%","128","18","144","78","16","71"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.base.py","0","2518","8.36%","987","116","1351","573","113","478"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.mysqlconnector.py","56","263","9.49%","139","16","158","30","15","59"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.dml.py","73","128","9.09%","43","4","44","44","4","36"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.gaerdbms.py","83","102","41.46%","37","17","41","22","17","22"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.pyodbc.py","100","79","37.14%","37","14","35","12","13","18"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.oursql.py","57","243","9.43%","116","19","159","13","15","52"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.__init__.py","100","34","33.33%","5","7","21","0","7","6"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.cymysql.py","81","76","19.04%","39","8","42","10","8","16"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.json.py","81","79","14.63%","37","6","41","9","6","23"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.reflection.py","42","494","17.79%","237","64","326","21","58","83"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.types.py","44","766","6.31%","226","33","206","276","13","251"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.zxjdbc.py","77","117","22.58%","61","17","62","17","14","21"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.mysqldb.py","61","233","12.67%","118","19","142","26","18","46"
"sqlalchemy","lib.sqlalchemy.dialects.mysql.pymysql.py","88","78","26.47%","35","9","34","17","9","18"
"sqlalchemy","lib.sqlalchemy.dialects.firebird.base.py","33","741","10.37%","316","64","501","53","52","123"
"sqlalchemy","lib.sqlalchemy.dialects.firebird.__init__.py","100","20","70.00%","4","6","10","0","7","4"
"sqlalchemy","lib.sqlalchemy.dialects.firebird.fdb.py","59","118","44.00%","24","11","25","53","11","29"
"sqlalchemy","lib.sqlalchemy.dialects.firebird.kinterbasdb.py","66","184","16.16%","85","16","99","27","16","42"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.base.py","0","2358","3.81%","879","55","1283","542","49","478"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.mxodbc.py","74","139","27.45%","46","14","51","42","14","32"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.pyodbc.py","57","345","17.56%","113","23","148","92","26","82"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.__init__.py","100","26","46.66%","4","6","15","0","7","5"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.information_schema.py","71","139","8.10%","33","8","111","0","9","20"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.adodbapi.py","74","87","16.98%","46","9","53","10","9","15"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.pymssql.py","73","116","18.05%","57","10","72","13","13","21"
"sqlalchemy","lib.sqlalchemy.dialects.mssql.zxjdbc.py","82","69","22.22%","32","8","36","10","8","15"
"sqlalchemy","lib.sqlalchemy.dialects.sybase.base.py","25","839","5.69%","365","32","632","20","36","155"
"sqlalchemy","lib.sqlalchemy.dialects.sybase.mxodbc.py","100","33","75.00%","9","6","8","9","6","10"
"sqlalchemy","lib.sqlalchemy.dialects.sybase.pyodbc.py","83","86","19.35%","29","6","31","26","6","23"
"sqlalchemy","lib.sqlalchemy.dialects.sybase.__init__.py","100","27","53.33%","4","7","15","0","8","5"
"sqlalchemy","lib.sqlalchemy.dialects.sybase.pysybase.py","74","102","24.52%","48","13","53","12","13","24"
"sqlalchemy","lib.sqlalchemy.dialects.sqlite.base.py","19","1777","6.54%","598","57","871","509","57","340"
"sqlalchemy","lib.sqlalchemy.dialects.sqlite.pysqlite.py","39","377","7.86%","75","6","89","197","7","85"
"sqlalchemy","lib.sqlalchemy.dialects.sqlite.__init__.py","100","21","88.88%","4","7","9","0","8","5"
"sqlalchemy","lib.sqlalchemy.dialects.sqlite.pysqlcipher.py","74","130","14.28%","36","6","42","51","6","31"
"sqlalchemy","lib.sqlalchemy.dialects.sqlite.json.py","83","77","8.33%","32","3","36","16","3","22"
"sqlalchemy","lib.sqlalchemy.databases.__init__.py","100","30","35.29%","10","6","17","3","6","4"
"sqlalchemy","lib.sqlalchemy.connectors.mxodbc.py","72","151","19.27%","82","16","83","26","16","26"
"sqlalchemy","lib.sqlalchemy.connectors.pyodbc.py","55","164","17.69%","96","20","113","0","20","31"
"sqlalchemy","lib.sqlalchemy.connectors.__init__.py","100","10","300.00%","2","6","2","0","6","2"
"sqlalchemy","lib.sqlalchemy.connectors.zxJDBC.py","74","60","21.05%","33","10","38","0","8","12"
"sqlalchemy","lib.sqlalchemy.sql.base.py","37","636","3.97%","312","19","327","129","13","161"
"sqlalchemy","lib.sqlalchemy.sql.type_api.py","22","1444","7.07%","461","39","424","610","30","371"
"sqlalchemy","lib.sqlalchemy.sql.dml.py","34","879","3.54%","216","10","254","421","9","194"
"sqlalchemy","lib.sqlalchemy.sql.sqltypes.py","9","2738","3.62%","988","68","1186","813","43","671"
"sqlalchemy","lib.sqlalchemy.sql.ddl.py","30","1138","2.52%","357","28","476","341","12","293"
"sqlalchemy","lib.sqlalchemy.sql.__init__.py","81","101","7.05%","16","6","85","0","6","10"
"sqlalchemy","lib.sqlalchemy.sql.elements.py","0","4482","4.37%","1479","82","1623","1627","71","1150"
"sqlalchemy","lib.sqlalchemy.sql.compiler.py","0","3263","3.70%","1688","103","2373","171","88","616"
"sqlalchemy","lib.sqlalchemy.sql.expression.py","100","145","11.92%","72","13","109","6","13","17"
"sqlalchemy","lib.sqlalchemy.sql.schema.py","0","4165","5.73%","1387","118","1692","1467","97","888"
"sqlalchemy","lib.sqlalchemy.sql.default_comparator.py","46","334","6.58%","126","22","258","2","17","52"
"sqlalchemy","lib.sqlalchemy.sql.util.py","27","851","6.43%","443","36","513","134","33","168"
"sqlalchemy","lib.sqlalchemy.sql.visitors.py","59","328","8.91%","170","18","157","74","14","79"
"sqlalchemy","lib.sqlalchemy.sql.annotation.py","64","206","21.62%","111","25","111","28","24","42"
"sqlalchemy","lib.sqlalchemy.sql.selectable.py","0","3743","5.89%","1243","88","1390","1345","82","920"
"sqlalchemy","lib.sqlalchemy.sql.naming.py","53","167","12.19%","105","15","123","2","15","27"
"sqlalchemy","lib.sqlalchemy.sql.operators.py","29","1492","2.17%","350","10","368","611","8","503"
"sqlalchemy","lib.sqlalchemy.sql.functions.py","38","986","4.28%","289","14","280","379","12","313"
"sqlalchemy","lib.sqlalchemy.sql.crud.py","18","700","7.67%","342","34","521","31","40","114"
"sqlalchemy","lib.sqlalchemy.engine.url.py","50","288","5.00%","153","9","180","45","9","54"
"sqlalchemy","lib.sqlalchemy.engine.base.py","0","2234","5.47%","848","65","986","700","54","483"
"sqlalchemy","lib.sqlalchemy.engine.strategies.py","55","286","10.79%","161","22","176","15","19","73"
"sqlalchemy","lib.sqlalchemy.engine.__init__.py","100","487","16.32%","22","7","49","328","8","103"
"sqlalchemy","lib.sqlalchemy.engine.threadlocal.py","58","138","8.60%","84","8","93","9","8","28"
"sqlalchemy","lib.sqlalchemy.engine.interfaces.py","100","1305","4.16%","237","12","168","713","7","412"
"sqlalchemy","lib.sqlalchemy.engine.result.py","11","1448","11.45%","655","96","768","314","88","270"
"sqlalchemy","lib.sqlalchemy.engine.reflection.py","39","882","8.33%","290","33","396","256","33","197"
"sqlalchemy","lib.sqlalchemy.engine.util.py","80","74","26.82%","41","11","41","10","11","12"
"sqlalchemy","lib.sqlalchemy.engine.default.py","1","1370","6.59%","742","63","925","135","61","247"
"sqlalchemy","lib.sqlalchemy.event.base.py","58","285","15.78%","150","26","152","41","24","66"
"sqlalchemy","lib.sqlalchemy.event.legacy.py","55","169","4.47%","66","6","134","3","6","26"
"sqlalchemy","lib.sqlalchemy.event.__init__.py","100","11","150.00%","4","6","4","0","6","1"
"sqlalchemy","lib.sqlalchemy.event.api.py","33","188","24.00%","29","6","25","100","6","57"
"sqlalchemy","lib.sqlalchemy.event.registry.py","54","262","4.87%","145","8","164","29","8","61"
"sqlalchemy","lib.sqlalchemy.event.attr.py","41","401","2.78%","245","10","251","47","7","93"
"swift","swift.__init__.py","81","76","91.17%","33","31","34","0","31","11"
"swift","swift.proxy.__init__.py","100","0","NA","0","0","0","0","0","0"
"swift","swift.proxy.server.py","31","737","16.36%","389","80","495","88","81","74"
"swift","swift.proxy.controllers.info.py","73","107","25.75%","58","19","66","5","17","17"
"swift","swift.proxy.controllers.obj.py","0","2857","29.39%","1295","449","1657","384","487","367"
"swift","swift.proxy.controllers.base.py","0","2089","16.85%","1038","197","1222","408","206","262"
"swift","swift.proxy.controllers.__init__.py","100","26","100.00%","6","12","12","0","12","2"
"swift","swift.proxy.controllers.account.py","60","181","27.34%","109","39","128","0","35","14"
"swift","swift.proxy.controllers.container.py","38","379","15.35%","230","52","293","5","45","29"
"swift","swift.obj.updater.py","43","480","14.08%","296","55","362","31","51","32"
"swift","swift.obj.auditor.py","39","440","16.61%","278","62","331","15","55","32"
"swift","swift.obj.diskfile.py","0","3546","17.65%","1717","328","1903","886","336","429"
"swift","swift.obj.__init__.py","100","0","NA","0","0","0","0","0","0"
"swift","swift.obj.mem_server.py","100","60","100.00%","19","16","14","18","14","12"
"swift","swift.obj.server.py","8","1384","15.29%","758","157","974","152","149","101"
"swift","swift.obj.mem_diskfile.py","45","510","10.89%","260","29","257","149","28","75"
"swift","swift.obj.replicator.py","10","1119","10.23%","642","85","850","97","87","87"
"swift","swift.obj.reconstructor.py","18","1287","14.57%","637","122","851","193","124","121"
"swift","swift.obj.ssync_sender.py","45","463","29.75%","257","82","289","61","86","31"
"swift","swift.obj.ssync_receiver.py","44","512","21.12%","238","59","284","117","60","52"
"swift","swift.obj.expirer.py","49","424","12.00%","207","30","250","90","30","54"
"swift","swift.container.reconciler.py","42","766","9.31%","346","39","483","153","45","91"
"swift","swift.container.updater.py","45","346","7.72%","224","23","272","29","21","22"
"swift","swift.container.auditor.py","65","125","16.12%","80","17","93","4","15","11"
"swift","swift.container.__init__.py","100","0","NA","0","0","0","0","0","0"
"swift","swift.container.backend.py","0","2184","10.06%","1001","135","1361","460","137","228"
"swift","swift.container.server.py","26","811","8.77%","457","53","581","114","51","63"
"swift","swift.container.replicator.py","46","379","12.74%","213","33","259","41","33","46"
"swift","swift.container.sharder.py","0","1573","15.77%","896","180","1135","96","179","162"
"swift","swift.container.sync_store.py","63","177","49.29%","76","35","71","43","35","28"
"swift","swift.container.sync.py","44","654","18.11%","279","75","425","112","77","42"
"swift","swift.cli.info.py","22","645","3.21%","424","14","466","84","15","81"
"swift","swift.cli.dispersion_report.py","28","432","4.04%","299","15","371","0","15","46"
"swift","swift.cli.shard-info.py","48","195","10.27%","125","15","146","0","15","34"
"swift","swift.cli.ringcomposer.py","75","183","17.39%","65","16","92","38","16","37"
"swift","swift.cli.ring_builder_analyzer.py","52","349","6.79%","165","14","206","64","14","65"
"swift","swift.cli.__init__.py","100","0","NA","0","0","0","0","0","0"
"swift","swift.cli.form_signature.py","58","135","13.51%","99","15","111","3","15","6"
"swift","swift.cli.ringbuilder.py","5","1523","4.75%","848","46","989","273","47","215"
"swift","swift.cli.recon.py","-1","1164","1.65%","795","15","908","159","15","82"
"swift","swift.cli.relinker.py","58","159","18.40%","101","21","125","0","23","13"
"swift","swift.cli.manage_shard_ranges.py","52","515","8.77%","224","25","285","124","25","81"
"swift","swift.account.utils.py","72","104","19.17%","60","14","73","4","14","13"
"swift","swift.account.auditor.py","59","155","12.39%","100","17","121","4","15","13"
